Run Date,8/18/2015 09:03:15
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,tempC,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
633,725328,335,5,3e,0,10,0,6101,11412,16487,25489,26730,20187,40256,42263,41396,42823,44368,48055,6100,11287,14256,20520,26730,20186,-31381,30851,24909,17334,17638,27868,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
634,726328,335,5,3e,0,10,0,6099,11411,16487,25485,26731,20187,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26730,20186,-31379,30852,24909,17338,17637,27868,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
635,727328,335,5,3e,0,10,0,6099,11407,16495,25491,26741,20195,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26730,20186,-31379,30856,24901,17332,17627,27860,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
636,728328,335,5,3e,0,10,0,6099,11407,16487,25487,26738,20200,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26730,20186,-31379,30856,24909,17336,17630,27855,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
637,729328,335,5,3e,0,10,0,6099,11408,16487,25487,26732,20190,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26730,20186,-31379,30855,24909,17336,17636,27865,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
638,730328,335,5,3e,0,10,0,6099,11407,16487,25486,26735,20197,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26730,20186,-31379,30856,24909,17337,17633,27858,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
639,731328,335,5,3e,0,10,0,6099,11407,16488,25482,26725,20191,40256,42263,41396,42823,44368,48055,6099,11287,14256,20520,26725,20186,-31379,30856,24908,17341,17643,27864,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
640,732328,335,5,3e,0,10,0,6098,11404,16487,25486,26730,20191,40256,42263,41396,42823,44368,48055,6098,11287,14256,20520,26725,20186,-31378,30859,24909,17337,17638,27864,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
641,733328,335,5,3e,0,10,0,6099,11407,16488,25481,26725,20179,40256,42263,41396,42823,44368,48055,6098,11287,14256,20520,26725,20179,-31379,30856,24908,17342,17643,27876,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
642,734328,335,5,3e,0,10,0,6098,11405,16488,25484,26731,20185,40256,42263,41396,42823,44368,48055,6098,11287,14256,20520,26725,20179,-31378,30858,24908,17339,17637,27870,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
643,735328,335,5,3e,0,10,0,6098,11406,16488,25475,26726,20182,40256,42263,41396,42823,44368,48055,6098,11287,14256,20520,26725,20179,-31378,30857,24908,17348,17642,27873,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
644,736328,335,5,3e,0,10,0,6097,11405,16488,25477,26725,20182,40256,42263,41396,42823,44368,48055,6097,11287,14256,20520,26725,20179,-31377,30858,24908,17346,17643,27873,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
645,737328,335,5,3e,0,10,0,6097,11404,16487,25477,26729,20185,40256,42263,41396,42823,44368,48055,6097,11287,14256,20520,26725,20179,-31377,30859,24909,17346,17639,27870,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
646,738328,335,5,3e,0,10,0,6097,11403,16488,25474,26732,20180,40256,42263,41396,42823,44368,48055,6097,11287,14256,20520,26725,20179,-31377,30860,24908,17349,17636,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
647,739328,335,5,3e,0,10,0,6096,11403,16487,25472,26721,20182,40256,42263,41396,42823,44368,48055,6096,11287,14256,20520,26721,20179,-31376,30860,24909,17351,17647,27873,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
648,740328,335,5,3e,0,10,0,6096,11404,16486,25473,26725,20187,40256,42263,41396,42823,44368,48055,6096,11287,14256,20520,26721,20179,-31376,30859,24910,17350,17643,27868,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
649,741328,335,5,3e,0,10,0,6095,11403,16486,25471,26722,20182,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26721,20179,-31375,30860,24910,17352,17646,27873,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
650,742343,335,5,3e,0,10,0,6097,11402,16487,25468,26715,20178,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26715,20178,-31377,30861,24909,17355,17653,27877,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
651,743328,335,5,3e,0,10,0,6096,11402,16487,25466,26714,20179,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26714,20178,-31376,30861,24909,17357,17654,27876,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
652,744328,335,5,3e,0,10,0,6096,11402,16485,25464,26718,20183,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26714,20178,-31376,30861,24911,17359,17650,27872,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
653,745343,335,5,3e,0,10,0,6095,11400,16484,25461,26712,20184,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26712,20178,-31375,30863,24912,17362,17656,27871,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
654,746328,335,5,3e,0,10,0,6095,11402,16486,25467,26721,20193,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26712,20178,-31375,30861,24910,17356,17647,27862,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
655,747328,335,5,3e,0,10,0,6096,11403,16486,25465,26723,20190,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26712,20178,-31376,30860,24910,17358,17645,27865,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
656,748328,335,5,3e,0,10,0,6096,11402,16484,25456,26708,20181,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26708,20178,-31376,30861,24912,17367,17660,27874,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
657,749328,335,5,3e,0,10,0,6096,11403,16483,25456,26707,20180,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26707,20178,-31376,30860,24913,17367,17661,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
658,750343,335,5,3e,0,10,0,6095,11402,16486,25456,26712,20186,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26707,20178,-31375,30861,24910,17367,17656,27869,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
659,751328,335,5,3e,0,10,0,6096,11401,16483,25453,26715,20188,40256,42263,41396,42823,44368,48055,6095,11287,14256,20520,26707,20178,-31376,30862,24913,17370,17653,27867,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
660,752328,335,5,3e,0,10,0,6094,11401,16483,25451,26708,20173,40256,42263,41396,42823,44368,48055,6094,11287,14256,20520,26707,20173,-31374,30862,24913,17372,17660,27882,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
661,753343,335,5,3e,0,10,0,6094,11402,16485,25448,26703,20173,40256,42263,41396,42823,44368,48055,6094,11287,14256,20520,26703,20173,-31374,30861,24911,17375,17665,27882,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
662,754328,335,5,3e,0,10,0,6093,11401,16482,25451,26713,20178,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31373,30862,24914,17372,17655,27877,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
663,755343,335,5,3e,0,10,0,6095,11399,16483,25448,26705,20183,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31375,30864,24913,17375,17663,27872,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
664,756328,335,5,3e,0,10,0,6093,11399,16480,25447,26704,20180,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31373,30864,24916,17376,17664,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
665,757328,335,5,3e,0,10,0,6093,11399,16483,25452,26713,20187,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31373,30864,24913,17371,17655,27868,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
666,758343,335,5,3e,0,10,0,6093,11400,16484,25447,26709,20181,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31373,30863,24912,17376,17659,27874,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
667,759328,335,5,3e,0,10,0,6094,11398,16481,25440,26705,20180,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20173,-31374,30865,24915,17383,17663,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
668,760328,335,5,3e,0,10,0,6093,11400,16480,25441,26704,20172,40256,42263,41396,42823,44368,48055,6093,11287,14256,20520,26703,20172,-31373,30863,24916,17382,17664,27883,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
669,761343,335,5,3e,0,10,0,6092,11399,16481,25441,26712,20178,40256,42263,41396,42823,44368,48055,6092,11287,14256,20520,26703,20172,-31372,30864,24915,17382,17656,27877,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
670,762328,335,5,3e,0,10,0,6092,11398,16478,25434,26701,20180,40256,42263,41396,42823,44368,48055,6092,11287,14256,20520,26701,20172,-31372,30865,24918,17389,17667,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
671,763343,335,5,3e,0,10,0,6092,11396,16484,25439,26711,20185,40256,42263,41396,42823,44368,48055,6092,11287,14256,20520,26701,20172,-31372,30867,24912,17384,17657,27870,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
672,764328,335,5,3e,0,10,0,6093,11396,16476,25432,26699,20181,40256,42263,41396,42823,44368,48055,6092,11287,14256,20520,26699,20172,-31373,30867,24920,17391,17669,27874,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
673,765328,335,5,3e,0,10,0,6092,11396,16475,25431,26695,20177,40256,42263,41396,42823,44368,48055,6092,11287,14256,20520,26695,20172,-31372,30867,24921,17392,17673,27878,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
674,766343,335,5,3e,0,10,0,6091,11395,16480,25429,26695,20178,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26695,20172,-31371,30868,24916,17394,17673,27877,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
675,767328,335,5,3e,0,10,0,6092,11395,16475,25431,26691,20175,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26691,20172,-31372,30868,24921,17392,17677,27880,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
676,768328,335,5,3e,0,10,0,6091,11395,16475,25427,26687,20176,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31371,30868,24921,17396,17681,27879,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
677,769343,335,5,3e,0,10,0,6092,11396,16479,25430,26691,20178,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31372,30867,24917,17393,17677,27877,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
678,770328,335,5,3e,0,10,0,6092,11395,16474,25429,26692,20183,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31372,30868,24922,17394,17676,27872,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
679,771343,335,5,3e,0,10,0,6091,11394,16479,25426,26692,20180,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31371,30869,24917,17397,17676,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
680,772328,335,5,3e,0,10,0,6092,11394,16470,25426,26690,20180,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31372,30869,24926,17397,17678,27875,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
681,773328,335,5,3e,0,10,0,6091,11394,16477,25427,26693,20186,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31371,30869,24919,17396,17675,27869,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
682,774343,335,5,3e,0,10,0,6091,11394,16476,25431,26689,20174,40256,42263,41396,42823,44368,48055,6091,11287,14256,20520,26687,20172,-31371,30869,24920,17392,17679,27881,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
683,775328,335,5,3e,0,10,0,6090,11394,16472,25425,26687,20170,40256,42263,41396,42823,44368,48055,6090,11287,14256,20520,26687,20170,-31370,30869,24924,17398,17681,27885,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
684,776343,335,5,3e,0,10,0,6089,11395,16476,25421,26681,20167,40256,42263,41396,42823,44368,48055,6089,11287,14256,20520,26681,20167,-31369,30868,24920,17402,17687,27888,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
685,777343,335,5,3e,0,10,0,6089,11393,16471,25423,26688,20167,40256,42263,41396,42823,44368,48055,6089,11287,14256,20520,26681,20167,-31369,30870,24925,17400,17680,27888,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
686,778328,335,5,3e,0,10,0,6088,11391,16477,25427,26688,20172,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26681,20167,-31368,30872,24919,17396,17680,27883,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
687,779343,335,5,3e,0,10,0,6089,11391,16472,25427,26687,20170,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26681,20167,-31369,30872,24924,17396,17681,27885,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
688,780343,335,5,3e,0,10,0,6094,11392,16473,25420,26684,20165,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26681,20165,-31374,30871,24923,17403,17684,27890,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
689,781328,335,5,3e,0,10,0,6091,11392,16471,25420,26684,20172,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26681,20165,-31371,30871,24925,17403,17684,27883,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
690,782343,335,5,3e,0,10,0,6090,11393,16469,25420,26686,20165,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26681,20165,-31370,30870,24927,17403,17682,27890,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
691,783328,335,5,3e,0,10,0,6088,11393,16468,25414,26674,20166,40256,42263,41396,42823,44368,48055,6088,11287,14256,20520,26674,20165,-31368,30870,24928,17409,17694,27889,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
692,784343,335,5,3e,0,10,0,6087,11388,16465,25413,26678,20162,40256,42263,41396,42823,44368,48055,6087,11287,14256,20520,26674,20162,-31367,30875,24931,17410,17690,27893,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
693,785343,335,5,3e,0,10,0,6087,11389,16463,25412,26679,20167,40256,42263,41396,42823,44368,48055,6087,11287,14256,20520,26674,20162,-31367,30874,24933,17411,17689,27888,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
694,786328,335,5,3e,0,10,0,6088,11388,16465,25415,26689,20168,40256,42263,41396,42823,44368,48055,6087,11287,14256,20520,26674,20162,-31368,30875,24931,17408,17679,27887,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
695,787343,335,5,3e,0,10,0,6090,11388,16461,25411,26686,20168,40256,42263,41396,42823,44368,48055,6087,11287,14256,20520,26674,20162,-31370,30875,24935,17412,17682,27887,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
696,788343,335,5,3e,0,10,0,6087,11388,16463,25409,26684,20168,40256,42263,41396,42823,44368,48055,6087,11287,14256,20520,26674,20162,-31367,30875,24933,17414,17684,27887,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
697,789343,335,5,3e,0,10,0,6086,11386,16461,25405,26674,20165,40256,42263,41396,42823,44368,48055,6086,11287,14256,20520,26674,20162,-31366,30877,24935,17418,17694,27890,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
698,790343,335,5,3e,0,10,0,6087,11386,16465,25406,26685,20172,40256,42263,41396,42823,44368,48055,6086,11287,14256,20520,26674,20162,-31367,30877,24931,17417,17683,27883,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
699,791328,335,5,3e,0,10,0,6086,11385,16461,25405,26684,20171,40256,42263,41396,42823,44368,48055,6086,11287,14256,20520,26674,20162,-31366,30878,24935,17418,17684,27884,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
700,792343,335,5,3e,0,10,0,6084,11387,16465,25410,26684,20168,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26674,20162,-31364,30876,24931,17413,17684,27887,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
701,793343,335,5,3e,0,10,0,6085,11386,16460,25402,26677,20165,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26674,20162,-31365,30877,24936,17421,17691,27890,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
702,794328,335,5,3e,0,10,0,6084,11385,16462,25402,26673,20165,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26673,20162,-31364,30878,24934,17421,17695,27890,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
703,795343,335,5,3e,0,10,0,6084,11385,16460,25399,26671,20170,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26671,20162,-31364,30878,24936,17424,17697,27885,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
704,796343,335,5,3e,0,10,0,6084,11385,16463,25399,26672,20166,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26671,20162,-31364,30878,24933,17424,17696,27889,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
705,797343,335,5,3e,0,10,0,6085,11384,16458,25395,26674,20167,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26671,20162,-31365,30879,24938,17428,17694,27888,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
706,798343,335,5,3e,0,10,0,6084,11383,16461,25401,26673,20166,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26671,20162,-31364,30880,24935,17422,17695,27889,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
707,799328,335,5,3e,0,10,0,6086,11382,16455,25394,26670,20160,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26670,20160,-31366,30881,24941,17429,17698,27895,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
708,800343,335,5,3e,0,10,0,6084,11384,16462,25405,26684,20172,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26670,20160,-31364,30879,24934,17418,17684,27883,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
709,801343,335,5,3e,0,10,0,6087,11385,16457,25393,26668,20155,40256,42263,41396,42823,44368,48055,6084,11287,14256,20520,26668,20155,-31367,30878,24939,17430,17700,27900,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
710,802343,335,5,3e,0,10,0,6083,11384,16460,25398,26676,20163,40256,42263,41396,42823,44368,48055,6083,11287,14256,20520,26668,20155,-31363,30879,24936,17425,17692,27892,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
711,803343,335,5,3e,0,10,0,6085,11383,16458,25392,26671,20157,40256,42263,41396,42823,44368,48055,6083,11287,14256,20520,26668,20155,-31365,30880,24938,17431,17697,27898,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
712,804343,335,5,3e,0,10,0,6084,11383,16461,25395,26679,20163,40256,42263,41396,42823,44368,48055,6083,11287,14256,20520,26668,20155,-31364,30880,24935,17428,17689,27892,40256,42263,41396,42823,44368,48055,6141,11504,16652,25778,26968,20315,
